Food_code,Seq_num,Additional_food_description,Start_date,End_date
24301020.0,1.0,any source,2021-01-01,2023-12-31
24400010.0,1.0,NS as to skin eaten,2021-01-01,2023-12-31
24400010.0,2.0,any source,2021-01-01,2023-12-31
24400020.0,1.0,any source,2021-01-01,2023-12-31
24401010.0,1.0,NS as to skin eaten,2021-01-01,2023-12-31
24401010.0,2.0,any source,2021-01-01,2023-12-31
24401020.0,1.0,any source,2021-01-01,2023-12-31
24402100.0,1.0,squab,2021-01-01,2023-12-31
24402100.0,2.0,pigeon,2021-01-01,2023-12-31
24402110.0,1.0,squab,2021-01-01,2023-12-31
24402110.0,2.0,pigeon,2021-01-01,2023-12-31
24403100.0,1.0,partridge,2021-01-01,2023-12-31
24404100.0,1.0,grouse,2021-01-01,2023-12-31
24701010.0,4.0,any stage,2021-01-01,2023-12-31
24701010.0,5.0,with gravy,2021-01-01,2023-12-31
24703010.0,4.0,any stage,2021-01-01,2023-12-31
24703010.0,5.0,with gravy,2021-01-01,2023-12-31
25110140.0,1.0,calves or veal liver,2021-01-01,2023-12-31
25110140.0,2.0,"liver, NFS",2021-01-01,2023-12-31
25110450.0,3.0,turkey,2021-01-01,2023-12-31
25110450.0,4.0,other poultry liver,2021-01-01,2023-12-31
25160130.0,1.0,Lengua al caldero,2021-01-01,2023-12-31
25170420.0,2.0,giblets,2021-01-01,2023-12-31
25210280.0,3.0,regular,2021-01-01,2023-12-31
25210280.0,4.0,pork,2021-01-01,2023-12-31
25210290.0,2.0,fat free,2021-01-01,2023-12-31
25210290.0,3.0,reduced sodium,2021-01-01,2023-12-31
25210410.0,1.0,chicken,2021-01-01,2023-12-31
25220105.0,1.0,"fresh, smoked, heat and serve, brown and serve, pre-cooked, or NFS",2021-01-01,2023-12-31
25220105.0,2.0,"bulk, crumbled, link, patty, or stick",2021-01-01,2023-12-31
25220105.0,3.0,breakfast sausage,2021-01-01,2023-12-31
25220105.0,4.0,half smoke,2021-01-01,2023-12-31
25220210.0,1.0,blutwurst,2021-01-01,2023-12-31
25220210.0,2.0,blood pudding,2021-01-01,2023-12-31
25220350.0,1.0,"all meats (pork, beef, chicken, turkey)",2021-01-01,2023-12-31
25220410.0,5.0,"bologna, NFS",2021-01-01,2023-12-31
25220425.0,1.0,light,2021-01-01,2023-12-31
25220425.0,2.0,low fat,2021-01-01,2023-12-31
25220425.0,3.0,fat free,2021-01-01,2023-12-31
25220435.0,2.0,unsalted,2021-01-01,2023-12-31
25220435.0,3.0,no salt added,2021-01-01,2023-12-31
25220435.0,4.0,reduced fat,2021-01-01,2023-12-31
25220710.0,1.0,Spanish sausage,2021-01-01,2023-12-31
25220710.0,2.0,lenguica,2021-01-01,2023-12-31
25220710.0,3.0,Portuguese sausage,2021-01-01,2023-12-31
25220710.0,4.0,all meats / poultry,2021-01-01,2023-12-31
25220910.0,1.0,jellied pork,2021-01-01,2023-12-31
25220910.0,3.0,hog's head cheese,2021-01-01,2023-12-31
25220910.0,4.0,pork head cheese,2021-01-01,2023-12-31
25221110.0,1.0,Knoblauch,2021-01-01,2023-12-31
25221110.0,2.0,all meats / poultry,2021-01-01,2023-12-31
25221215.0,1.0,made from any kind of meat,2021-01-01,2023-12-31
25221220.0,1.0,low fat,2021-01-01,2023-12-31
25221220.0,2.0,lean,2021-01-01,2023-12-31
25221220.0,3.0,fat free,2021-01-01,2023-12-31
25221255.0,1.0,low fat,2021-01-01,2023-12-31
25221255.0,2.0,lean,2021-01-01,2023-12-31
25221255.0,3.0,fat free,2021-01-01,2023-12-31
25221260.0,1.0,lightly salted,2021-01-01,2023-12-31
25221260.0,2.0,unsalted,2021-01-01,2023-12-31
25221260.0,3.0,no salt added,2021-01-01,2023-12-31
25221260.0,4.0,"all fat levels - regular, reduced fat, low fat, or fat free",2021-01-01,2023-12-31
25221260.0,5.0,lean or extra lean,2021-01-01,2023-12-31
25221310.0,1.0,Kielbasa,2021-01-01,2023-12-31
25221310.0,2.0,all meats / poultry,2021-01-01,2023-12-31
25221350.0,1.0,hot links,2021-01-01,2023-12-31
25221350.0,2.0,all meats / poultry,2021-01-01,2023-12-31
25221400.0,1.0,not cold cut,2021-01-01,2023-12-31
25221405.0,1.0,"fresh, smoked, heat and serve, brown and serve, pre-cooked, or NFS",2021-01-01,2023-12-31
25221405.0,2.0,"bulk, crumbled, link, patty, or stick",2021-01-01,2023-12-31
25221405.0,3.0,"breakfast sausage, NS as to meat",2021-01-01,2023-12-31
25221405.0,4.0,"brown and serve sausage, NFS",2021-01-01,2023-12-31
25221405.0,5.0,"smoked sausage, NFS",2021-01-01,2023-12-31
25221405.0,6.0,Half smoke,2021-01-01,2023-12-31
25221406.0,6.0,beef,2021-01-01,2023-12-31
25221406.0,7.0,low fat or light,2021-01-01,2023-12-31
25221408.0,8.0,"beef, turkey or chicken",2021-01-01,2023-12-31
25221460.0,1.0,"fresh, smoked, heat and serve, brown and serve, pre-cooked, or NFS",2021-01-01,2023-12-31
25221460.0,2.0,"bulk, crumbled, link, patty, or stick",2021-01-01,2023-12-31
25221460.0,3.0,breakfast sausage,2021-01-01,2023-12-31
25221460.0,4.0,Half smoke,2021-01-01,2023-12-31
25221500.0,2.0,any kind or variety,2021-01-01,2023-12-31
25221500.0,3.0,made from any type of meat,2021-01-01,2023-12-31
25221505.0,1.0,any kind or variety,2021-01-01,2023-12-31
25221505.0,2.0,low fat,2021-01-01,2023-12-31
25221505.0,3.0,lean,2021-01-01,2023-12-31
25221505.0,4.0,fat free,2021-01-01,2023-12-31
25221515.0,1.0,any kind or variety,2021-01-01,2023-12-31
25221515.0,2.0,lightly salted,2021-01-01,2023-12-31
25221515.0,3.0,unsalted,2021-01-01,2023-12-31
25221515.0,4.0,no salt added,2021-01-01,2023-12-31
25221810.0,1.0,summer sausage,2021-01-01,2023-12-31
25221830.0,4.0,reduced fat,2021-01-01,2023-12-31
25221830.0,5.0,low fat or light,2021-01-01,2023-12-31
25221830.0,6.0,turkey or chicken and beef,2021-01-01,2023-12-31
25221855.0,2.0,"fresh, smoked, heat and serve, brown and serve, pre-cooked, or NFS",2021-01-01,2023-12-31
25221855.0,3.0,"bulk, crumbled, link, patty, or stick",2021-01-01,2023-12-31
25221855.0,4.0,breakfast sausage,2021-01-01,2023-12-31
25221855.0,5.0,less or lower sodium,2021-01-01,2023-12-31
25221870.0,1.0,"Jimmy Dean Light Turkey and Pork, 77% Fat Free, Sausage",2021-01-01,2023-12-31
25221870.0,2.0,"fresh, smoked, heat and serve, brown and serve, pre-cooked, or NFS",2021-01-01,2023-12-31
25221870.0,3.0,"bulk, crumbled, link, patty, or stick",2021-01-01,2023-12-31
25221870.0,4.0,breakfast sausage,2021-01-01,2023-12-31
25221910.0,1.0,"beef, pork, and chicken",2021-01-01,2023-12-31
25221950.0,1.0,Penrose hot or firecracker sausage,2021-01-01,2023-12-31
25230110.0,5.0,"cold cut, NFS",2021-01-01,2023-12-31
25230210.0,1.0,boiled ham,2021-01-01,2023-12-31
25230210.0,2.0,"all fat levels - regular, reduced fat, low fat or fat free",2021-01-01,2023-12-31
25230210.0,3.0,lean or extra lean,2021-01-01,2023-12-31
25230210.0,4.0,"ham lunch meat, NFS",2021-01-01,2023-12-31
25230220.0,1.0,low salt boiled ham,2021-01-01,2023-12-31
25230220.0,2.0,lightly salted,2021-01-01,2023-12-31
25230220.0,3.0,unsalted,2021-01-01,2023-12-31
25230220.0,4.0,no salt added,2021-01-01,2023-12-31
25230220.0,5.0,"all fat levels - regular, reduced fat, low fat, or fat free",2021-01-01,2023-12-31
25230220.0,6.0,lean or extra lean,2021-01-01,2023-12-31
25230320.0,1.0,"breast, loaf, chicken lunch meat, NFS",2021-01-01,2023-12-31
25230320.0,2.0,"all fat levels - regular, reduced fat, low fat, or fat free",2021-01-01,2023-12-31
25230320.0,3.0,lean or extra lean,2021-01-01,2023-12-31
25230340.0,1.0,lightly salted,2021-01-01,2023-12-31
25230340.0,2.0,unsalted,2021-01-01,2023-12-31
25230340.0,3.0,no salt added,2021-01-01,2023-12-31
25230340.0,4.0,"all fat levels - regular, reduced fat, low fat, or fat free",2021-01-01,2023-12-31
25230340.0,5.0,lean or extra lean,2021-01-01,2023-12-31
25230420.0,1.0,ham loaf,2021-01-01,2023-12-31
25230420.0,2.0,ham and cheese loaf,2021-01-01,2023-12-31
25230420.0,3.0,ham sausage,2021-01-01,2023-12-31
25230420.0,4.0,hamettes,2021-01-01,2023-12-31
25230420.0,5.0,"chopped, minced, pressed, spiced ham, not canned",2021-01-01,2023-12-31
25230530.0,2.0,Treet,2021-01-01,2023-12-31
25230550.0,3.0,Treet,2021-01-01,2023-12-31
25230550.0,4.0,reduced fat,2021-01-01,2023-12-31
25230560.0,1.0,liver cheese,2021-01-01,2023-12-31
25230560.0,2.0,Braunschweiger,2021-01-01,2023-12-31
25230560.0,3.0,liver sausage,2021-01-01,2023-12-31
25230560.0,4.0,liver loaf,2021-01-01,2023-12-31
25230560.0,5.0,liver  pudding,2021-01-01,2023-12-31
25230560.0,6.0,liver bacon,2021-01-01,2023-12-31
25230560.0,7.0,goose bacon,2021-01-01,2023-12-31
25230560.0,8.0,goose liver sausage,2021-01-01,2023-12-31
25230560.0,9.0,liver mush,2021-01-01,2023-12-31
25230610.0,1.0,"olive, pickle, or pimiento loaf",2021-01-01,2023-12-31
25230610.0,2.0,"old fashioned loaf, Dutch loaf, pepperloaf, praski, honey loaf, veal loaf",2021-01-01,2023-12-31
25230780.0,1.0,"breast, loaf, turkey lunch meat, NFS",2021-01-01,2023-12-31
25230780.0,2.0,"all fat levels - regular, reduced fat, low fat, or fat free",2021-01-01,2023-12-31
25230780.0,3.0,lean or extra lean,2021-01-01,2023-12-31
25230785.0,1.0,lightly salted,2021-01-01,2023-12-31
25230785.0,2.0,unsalted,2021-01-01,2023-12-31
25230785.0,3.0,no salt added,2021-01-01,2023-12-31
25230785.0,4.0,"all fat levels - regular, reduced fat, low fat, or fat free",2021-01-01,2023-12-31
25230785.0,5.0,lean or extra lean,2021-01-01,2023-12-31
25230800.0,1.0,"all fat levels - regular, reduced fat, low fat, or fat free",2021-01-01,2023-12-31
25230800.0,2.0,lean or extra lean,2021-01-01,2023-12-31
25231110.0,3.0,deli roast beef,2021-01-01,2023-12-31
25231120.0,1.0,deli roast beef,2021-01-01,2023-12-31
25231120.0,2.0,lightly salted,2021-01-01,2023-12-31
25231120.0,3.0,unsalted,2021-01-01,2023-12-31
25231120.0,4.0,no salt added,2021-01-01,2023-12-31
25240000.0,1.0,"beef, pork, ham, any type of meat",2021-01-01,2023-12-31
26100100.0,1.0,any type other than salmon or tuna,2021-01-01,2023-12-31
26100120.0,1.0,sauteed,2021-01-01,2023-12-31
26100120.0,8.0,grilled,2021-01-01,2023-12-31
26100120.0,9.0,NS as to coated,2021-01-01,2023-12-31
26100160.0,1.0,poached,2021-01-01,2023-12-31
26100180.0,1.0,any type other than salmon or tuna,2021-01-01,2023-12-31
26100190.0,1.0,any type other than salmon,2021-01-01,2023-12-31
26100190.0,2.0,dried,2021-01-01,2023-12-31
26100270.0,1.0,nugget,2021-01-01,2023-12-31
26107120.0,1.0,sauteed,2021-01-01,2023-12-31
26107120.0,8.0,NS as to coated,2021-01-01,2023-12-31
26107160.0,2.0,poached,2021-01-01,2023-12-31
26109120.0,7.0,sauteed: NS as to coated,2021-01-01,2023-12-31
26109160.0,1.0,poached,2021-01-01,2023-12-31
26111110.0,5.0,kingfish,2021-01-01,2023-12-31
26115110.0,4.0,sole,2021-01-01,2023-12-31
26115110.0,6.0,flatfish,2021-01-01,2023-12-31
26115120.0,1.0,sauteed,2021-01-01,2023-12-31
26115120.0,6.0,sole,2021-01-01,2023-12-31
26115120.0,12.0,flatfish,2021-01-01,2023-12-31
26115120.0,13.0,NS as to coated,2021-01-01,2023-12-31
26115123.0,5.0,sole,2021-01-01,2023-12-31
26115123.0,7.0,flatfish,2021-01-01,2023-12-31
26115130.0,4.0,sole,2021-01-01,2023-12-31
26115130.0,10.0,flatfish,2021-01-01,2023-12-31
26115140.0,5.0,sole,2021-01-01,2023-12-31
26115140.0,11.0,flatfish,2021-01-01,2023-12-31
26115160.0,4.0,sole,2021-01-01,2023-12-31
26115160.0,6.0,flatfish,2021-01-01,2023-12-31
26115160.0,7.0,poached,2021-01-01,2023-12-31
26117110.0,7.0,pollock,2021-01-01,2023-12-31
26117110.0,8.0,scrod,2021-01-01,2023-12-31
26117120.0,1.0,sauteed,2021-01-01,2023-12-31
26117120.0,8.0,pollock,2021-01-01,2023-12-31
26117120.0,9.0,scrod,2021-01-01,2023-12-31
26117120.0,12.0,NS as to coated,2021-01-01,2023-12-31
26117121.0,8.0,pollock,2021-01-01,2023-12-31
26117121.0,9.0,scrod,2021-01-01,2023-12-31
26117130.0,6.0,pollock,2021-01-01,2023-12-31
26117130.0,7.0,scrod,2021-01-01,2023-12-31
26117140.0,7.0,pollock,2021-01-01,2023-12-31
26117140.0,8.0,scrod,2021-01-01,2023-12-31
26117160.0,6.0,pollock,2021-01-01,2023-12-31
26117160.0,7.0,scrod,2021-01-01,2023-12-31
26117160.0,8.0,poached,2021-01-01,2023-12-31
26119110.0,2.0,milkfish,2021-01-01,2023-12-31
26119180.0,2.0,any type,2021-01-01,2023-12-31
26121110.0,5.0,wahoo,2021-01-01,2023-12-31
26121110.0,6.0,jack,2021-01-01,2023-12-31
26121120.0,1.0,sauteed,2021-01-01,2023-12-31
26121120.0,7.0,wahoo,2021-01-01,2023-12-31
26121120.0,10.0,jack,2021-01-01,2023-12-31
26121120.0,11.0,NS as to coated,2021-01-01,2023-12-31
26121121.0,7.0,wahoo,2021-01-01,2023-12-31
26121121.0,8.0,jack,2021-01-01,2023-12-31
26121131.0,6.0,wahoo,2021-01-01,2023-12-31
26121131.0,8.0,jack,2021-01-01,2023-12-31
26121140.0,6.0,wahoo,2021-01-01,2023-12-31
26121140.0,7.0,jack,2021-01-01,2023-12-31
26127110.0,3.0,crappie,2021-01-01,2023-12-31
26127110.0,5.0,walleye,2021-01-01,2023-12-31
26127110.0,7.0,orange roughy,2021-01-01,2023-12-31
26127110.0,8.0,redfish,2021-01-01,2023-12-31
26127110.0,9.0,rockfish,2021-01-01,2023-12-31
26127120.0,1.0,sauteed,2021-01-01,2023-12-31
26127120.0,5.0,crappie,2021-01-01,2023-12-31
26127120.0,7.0,walleye,2021-01-01,2023-12-31
26127120.0,13.0,orange roughy,2021-01-01,2023-12-31
26127120.0,14.0,redfish,2021-01-01,2023-12-31
26127120.0,15.0,rockfish,2021-01-01,2023-12-31
26127120.0,16.0,NS as to coated,2021-01-01,2023-12-31
26127123.0,5.0,crappie,2021-01-01,2023-12-31
26127123.0,7.0,walleye,2021-01-01,2023-12-31
26127123.0,8.0,orange roughy,2021-01-01,2023-12-31
26127123.0,9.0,redfish,2021-01-01,2023-12-31
26127123.0,10.0,rockfish,2021-01-01,2023-12-31
26127130.0,3.0,crappie,2021-01-01,2023-12-31
26127130.0,5.0,walleye,2021-01-01,2023-12-31
26127130.0,11.0,orange roughy,2021-01-01,2023-12-31
26127130.0,12.0,redfish,2021-01-01,2023-12-31
26127130.0,13.0,rockfish,2021-01-01,2023-12-31
26127140.0,4.0,crappie,2021-01-01,2023-12-31
26127140.0,6.0,walleye,2021-01-01,2023-12-31
26127140.0,12.0,orange roughy,2021-01-01,2023-12-31
26127140.0,13.0,redfish,2021-01-01,2023-12-31
26127140.0,14.0,rockfish,2021-01-01,2023-12-31
26127160.0,1.0,orange roughy,2021-01-01,2023-12-31
26127160.0,2.0,redfish,2021-01-01,2023-12-31
26127160.0,3.0,rockfish,2021-01-01,2023-12-31
26127160.0,4.0,crappie,2021-01-01,2023-12-31
26127160.0,5.0,walleye,2021-01-01,2023-12-31
26127160.0,6.0,poached,2021-01-01,2023-12-31
26131110.0,4.0,butterfish,2021-01-01,2023-12-31
26131110.0,7.0,mahimahi,2021-01-01,2023-12-31
26131120.0,1.0,sauteed,2021-01-01,2023-12-31
26131120.0,6.0,butterfish,2021-01-01,2023-12-31
26131120.0,9.0,mahimahi,2021-01-01,2023-12-31
26131120.0,19.0,NS as to coated,2021-01-01,2023-12-31
26131121.0,6.0,butterfish,2021-01-01,2023-12-31
26131121.0,9.0,mahimahi,2021-01-01,2023-12-31
26131130.0,3.0,butterfish,2021-01-01,2023-12-31
26131130.0,6.0,mahimahi,2021-01-01,2023-12-31
26131140.0,5.0,butterfish,2021-01-01,2023-12-31
26131140.0,8.0,mahimahi,2021-01-01,2023-12-31
26131160.0,4.0,butterfish,2021-01-01,2023-12-31
26131160.0,7.0,mahimahi,2021-01-01,2023-12-31
26131160.0,15.0,poached,2021-01-01,2023-12-31
26133110.0,6.0,porgy,2021-01-01,2023-12-31
26137100.0,2.0,sashimi,2021-01-01,2023-12-31
26137120.0,1.0,sauteed,2021-01-01,2023-12-31
26137120.0,8.0,NS as to coated,2021-01-01,2023-12-31
26137160.0,2.0,poached,2021-01-01,2023-12-31
26137190.0,1.0,lox,2021-01-01,2023-12-31
26141110.0,1.0,grouper,2021-01-01,2023-12-31
26141120.0,1.0,sauteed,2021-01-01,2023-12-31
26141120.0,3.0,grouper,2021-01-01,2023-12-31
26141120.0,9.0,NS as to coated,2021-01-01,2023-12-31
26141121.0,3.0,grouper,2021-01-01,2023-12-31
26141130.0,1.0,grouper,2021-01-01,2023-12-31
26141140.0,2.0,grouper,2021-01-01,2023-12-31
26141160.0,1.0,grouper,2021-01-01,2023-12-31
26141160.0,5.0,poached,2021-01-01,2023-12-31
26149110.0,1.0,marlin,2021-01-01,2023-12-31
26151120.0,1.0,sauteed,2021-01-01,2023-12-31
26151120.0,11.0,NS as to coated,2021-01-01,2023-12-31
26151160.0,5.0,poached,2021-01-01,2023-12-31
26153100.0,1.0,ahi,2021-01-01,2023-12-31
26153110.0,1.0,ahi,2021-01-01,2023-12-31
26153120.0,3.0,ahi,2021-01-01,2023-12-31
26157120.0,1.0,sauteed,2021-01-01,2023-12-31
26157120.0,7.0,NS as to coated,2021-01-01,2023-12-31
26157160.0,1.0,poached,2021-01-01,2023-12-31
26158010.0,1.0,sauteed,2021-01-01,2023-12-31
26158010.0,8.0,NS as to coated,2021-01-01,2023-12-31
26158050.0,2.0,poached,2021-01-01,2023-12-31
26158110.0,1.0,sauteed,2021-01-01,2023-12-31
26158110.0,2.0,NS as to coated,2021-01-01,2023-12-31
26158140.0,1.0,poached,2021-01-01,2023-12-31
26211100.0,2.0,roe,2021-01-01,2023-12-31
26213120.0,2.0,cuttlefish,2021-01-01,2023-12-31
26213120.0,7.0,squid,2021-01-01,2023-12-31
26213120.0,8.0,cooking method other than fried,2021-01-01,2023-12-31
26213140.0,1.0,cuttlefish,2021-01-01,2023-12-31
26213140.0,4.0,squid,2021-01-01,2023-12-31
26213140.0,5.0,"calamari, NFS",2021-01-01,2023-12-31
26303120.0,1.0,sauteed,2021-01-01,2023-12-31
26303120.0,5.0,with or without coating,2021-01-01,2023-12-31
26303140.0,3.0,clam strips,2021-01-01,2023-12-31
26309140.0,2.0,crawfish,2021-01-01,2023-12-31
26309160.0,1.0,crawfish,2021-01-01,2023-12-31
26309160.0,2.0,cooking method other than fried,2021-01-01,2023-12-31
26309160.0,3.0,"crayfish, NFS",2021-01-01,2023-12-31
26315120.0,1.0,sauteed,2021-01-01,2023-12-31
26315120.0,5.0,with or without coating,2021-01-01,2023-12-31
26317120.0,1.0,sauteed,2021-01-01,2023-12-31
26317120.0,6.0,with or without coating,2021-01-01,2023-12-31
26319110.0,1.0,prawn,2021-01-01,2023-12-31
26319120.0,1.0,sauteed,2021-01-01,2023-12-31
26319120.0,2.0,prawn,2021-01-01,2023-12-31
26319120.0,9.0,NS as to coated,2021-01-01,2023-12-31
26319123.0,4.0,prawn,2021-01-01,2023-12-31
26319130.0,1.0,prawn,2021-01-01,2023-12-31
26319140.0,2.0,prawn,2021-01-01,2023-12-31
26319140.0,10.0,popcorn shrimp,2021-01-01,2023-12-31
26319160.0,1.0,prawn,2021-01-01,2023-12-31
26321110.0,1.0,snails,2021-01-01,2023-12-31
27100100.0,1.0,bbq,2021-01-01,2023-12-31
27100100.0,2.0,with or without sauce,2021-01-01,2023-12-31
27111000.0,1.0,beef with tomatoes,2021-01-01,2023-12-31
27111200.0,1.0,beef bourguignonne,2021-01-01,2023-12-31
27111300.0,2.0,Carne guisada,2021-01-01,2023-12-31
27111300.0,3.0,other or multiple meats,2021-01-01,2023-12-31
27111300.0,4.0,"guisada, NFS",2021-01-01,2023-12-31
27111405.0,2.0,other place,2021-01-01,2023-12-31
27111406.0,1.0,multiple meats,2021-01-01,2023-12-31
27111406.0,2.0,NS as to beans,2021-01-01,2023-12-31
27111406.0,3.0,home recipe,2021-01-01,2023-12-31
27111407.0,4.0,ready-to-heat,2021-01-01,2023-12-31
27111407.0,5.0,chili soup,2021-01-01,2023-12-31
27111420.0,3.0,multiple meats,2021-01-01,2023-12-31
27111420.0,4.0,home recipe,2021-01-01,2023-12-31
27111500.0,2.0,Manwich,2021-01-01,2023-12-31
27112000.0,1.0,country style,2021-01-01,2023-12-31
27112010.0,1.0,Banquet Salisbury Steak with Gravy,2021-01-01,2023-12-31
27115100.0,1.0,soy-based sauce,2021-01-01,2023-12-31
27116100.0,1.0,lamb,2021-01-01,2023-12-31
27116100.0,2.0,mutton,2021-01-01,2023-12-31
27116100.0,3.0,goat,2021-01-01,2023-12-31
27116100.0,4.0,pork,2021-01-01,2023-12-31
27116110.0,1.0,lamb,2021-01-01,2023-12-31
27116110.0,2.0,mutton,2021-01-01,2023-12-31
27116110.0,3.0,goat,2021-01-01,2023-12-31
27116110.0,4.0,pork,2021-01-01,2023-12-31
27116200.0,1.0,bbq,2021-01-01,2023-12-31
27116200.0,2.0,shredded or pulled,2021-01-01,2023-12-31
27116200.0,3.0,NS as to sauce,2021-01-01,2023-12-31
27116210.0,1.0,bbq,2021-01-01,2023-12-31
27116210.0,2.0,shredded or pulled,2021-01-01,2023-12-31
27116350.0,2.0,Picadillo de carne de res,2021-01-01,2023-12-31
27118110.0,1.0,Albondigas guisadas,2021-01-01,2023-12-31
27118120.0,1.0,Carne molida guisada,2021-01-01,2023-12-31
27118120.0,2.0,Picadillo guisado,2021-01-01,2023-12-31
27118120.0,3.0,Picadillo de carne,2021-01-01,2023-12-31
27118120.0,4.0,Picadillo para relleno,2021-01-01,2023-12-31
27118130.0,1.0,Ropa vieja,2021-01-01,2023-12-31
27118130.0,2.0,Tasajo guisado,2021-01-01,2023-12-31
27118130.0,3.0,Carne cecina guisada,2021-01-01,2023-12-31
27120030.0,3.0,Char siu pork,2021-01-01,2023-12-31
27120030.0,4.0,bbq,2021-01-01,2023-12-31
27120030.0,5.0,shredded or pulled,2021-01-01,2023-12-31
27120030.0,6.0,NS as to sauce,2021-01-01,2023-12-31
27120040.0,1.0,bbq,2021-01-01,2023-12-31
27120040.0,2.0,shredded or pulled,2021-01-01,2023-12-31
27120080.0,1.0,ham with cream or white sauce,2021-01-01,2023-12-31
27120100.0,1.0,pork chop,2021-01-01,2023-12-31
27120130.0,2.0,Cerdo guisado,2021-01-01,2023-12-31
27120130.0,3.0,sausage,2021-01-01,2023-12-31
27120250.0,1.0,frankfurters or hot dogs with barbecue sauce or chili sauce,2021-01-01,2023-12-31
27121000.0,1.0,Puerco con chile,2021-01-01,2023-12-31
27121010.0,1.0,Cerdo guisado,2021-01-01,2023-12-31
27121010.0,2.0,Guisado de cerdo,2021-01-01,2023-12-31
27133010.0,1.0,Puerto Rican stewed kid,2021-01-01,2023-12-31
27133010.0,2.0,Fricase de cabro,2021-01-01,2023-12-31
27133010.0,3.0,Cabrito en fricase,2021-01-01,2023-12-31
